minutes_year,conference,district,meeting,state,members_general,members_white,members_colored,members_indian,url
1807,Baltimore,Monongahela,Greenfield,NA,NA,645,2,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Baltimore,Monongahela,Pittsburg,NA,NA,379,2,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Baltimore,Monongahela,Shenango,NA,NA,309,1,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Baltimore,Monongahela,Erie,NA,NA,647,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Baltimore,Monongahela,West Wheeling,NA,NA,857,8,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Baltimore,Monongahela,Ohio,NA,NA,478,28,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Baltimore,Greenbrier,Rockingham,NA,NA,616,103,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Baltimore,Greenbrier,Staunton,NA,NA,209,88,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Baltimore,Greenbrier,Bottetourt,NA,NA,376,89,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Baltimore,Greenbrier,Monroe,NA,NA,324,15,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Baltimore,Greenbrier,Greenbrier,NA,NA,511,37,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Baltimore,Greenbrier,Randolph,NA,NA,180,6,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Baltimore,Greenbrier,Pendleton,NA,NA,364,25,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Baltimore,Greenbrier,Alleghany,NA,NA,818,84,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Philadelphia,Chesapeake,Philadelphia,NA,NA,1378,792,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Philadelphia,Chesapeake,Bristol,NA,NA,244,29,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Philadelphia,Chesapeake,Chester,NA,NA,524,65,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Philadelphia,Chesapeake,Dauphin,NA,NA,374,53,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Philadelphia,Chesapeake,Cecil,NA,NA,615,514,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Philadelphia,Chesapeake,Kent,NA,NA,420,559,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Philadelphia,Chesapeake,Queen Ann's,NA,NA,943,707,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Philadelphia,Chesapeake,Talbot,NA,NA,1238,962,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Philadelphia,Chesapeake,Wilmington,NA,NA,112,96,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Philadelphia,Delaware,Smyrna,NA,NA,988,675,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Philadelphia,Delaware,Dover,NA,NA,1133,730,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Philadelphia,Delaware,Milford,NA,NA,1351,426,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Philadelphia,Delaware,Lewistown,NA,NA,1122,475,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Philadelphia,Delaware,St. Martin's,NA,NA,1064,708,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Philadelphia,Delaware,Accomack,NA,NA,1238,672,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Philadelphia,Delaware,Annamessex,NA,NA,768,572,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Philadelphia,Delaware,Somerset,NA,NA,1129,538,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Philadelphia,Delaware,Dorchester,NA,NA,1569,1304,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Philadelphia,Delaware,Caroline,NA,NA,1491,604,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Philadelphia,Jersey,Asbury,NA,NA,550,4,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Philadelphia,Jersey,Freehold,NA,NA,308,27,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Philadelphia,Jersey,Trenton,NA,NA,352,65,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Philadelphia,Jersey,Elizabethtown,NA,NA,499,15,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Philadelphia,Jersey,Burlington,NA,NA,823,48,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Philadelphia,Jersey,Gloucester,NA,NA,930,75,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Philadelphia,Jersey,Salem,NA,NA,1255,152,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Philadelphia,Genesee,Chenango,NA,NA,414,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Philadelphia,Genesee,Westmoreland,NA,NA,520,2,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Philadelphia,Genesee,Otsego,NA,NA,374,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Philadelphia,Genesee,Pompey,NA,NA,490,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Philadelphia,Genesee,Cayuga,NA,NA,350,6,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Philadelphia,Genesee,Seneca,NA,NA,223,2,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Philadelphia,Genesee,Lyons,NA,NA,228,3,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Philadelphia,Genesee,Scipio,NA,NA,200,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,Philadelphia,Genesee,Ontario,NA,NA,343,16,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=155
1807,New York,New York,New York,NA,NA,1071,392,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New York,New York,Brooklyn,NA,NA,154,71,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New York,New York,Long Island,NA,NA,615,95,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New York,New York,New Rochelle,NA,NA,650,60,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New York,New York,Croton,NA,NA,590,20,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New York,New York,Redding,NA,NA,407,2,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New York,New York,Middletown,NA,NA,293,4,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New York,Rhinebeck,Dutchess,NA,NA,839,31,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New York,Rhinebeck,Lebanon,NA,NA,619,3,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New York,Rhinebeck,Granville,NA,NA,374,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New York,Rhinebeck,Litchfield,NA,NA,408,3,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New York,Rhinebeck,Whitingham,NA,NA,387,1,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New York,Rhinebeck,Pittsfield,NA,NA,672,6,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New York,Ashgrove,Cambridge,NA,NA,420,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New York,Ashgrove,Saratoga,NA,NA,300,3,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New York,Ashgrove,Vergennes,NA,NA,323,3,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New York,Ashgrove,Grand Isle,NA,NA,181,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New York,Ashgrove,Plattsburg,NA,NA,416,1,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New York,Ashgrove,Brandon,NA,NA,395,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New York,Ashgrove,Dunham,NA,NA,291,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New York,Ashgrove,Fletcher,NA,NA,450,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New York,Albany,Black River,NA,NA,256,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New York,Albany,Western,NA,NA,350,1,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New York,Albany,Montgomery,NA,NA,444,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New York,Albany,Delaware,NA,NA,583,1,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New York,Albany,Ulster,NA,NA,414,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New York,Albany,Newburg,NA,NA,584,16,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New York,Albany,Haverstraw,NA,NA,306,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New York,Albany,Albany cir.,NA,NA,632,12,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New York,Albany,Albany city,NA,NA,85,16,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New York,Albany,Herkimer,NA,NA,317,1,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New York,Lower Canada,Montreal,NA,NA,20,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New York,Lower Canada,Ottawha,NA,NA,105,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New York,Upper Canada,Long Point,NA,NA,156,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New York,Upper Canada,Niagara,NA,NA,700,4,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New York,Upper Canada,Young street,NA,NA,45,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New York,Upper Canada,Smith's Creek,NA,NA,100,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New York,Upper Canada,Bay Quintie,NA,NA,694,2,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New York,Upper Canada,Oswegotchie,NA,NA,527,2,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New York,Upper Canada,St. Lawrence,NA,NA,20,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,Boston,Boston,NA,NA,229,20,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,Boston,Lynn,NA,NA,170,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,Boston,Marblehead,NA,NA,84,1,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,Boston,Salisbury and Salem,NA,NA,105,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,Boston,Harwich,NA,NA,125,1,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,Boston,Sandwich,NA,NA,87,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,Boston,Scituate,NA,NA,24,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,Boston,Poplin,NA,NA,129,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,Boston,Nantucket,NA,NA,124,4,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,Boston,Newport,NA,NA,18,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,Boston,Bristol and Somerset,NA,NA,144,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,Boston,Rhode Island,NA,NA,34,2,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,Boston,Norton and Easton,NA,NA,80,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,New London,New London,NA,NA,354,20,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,New London,Tolland,NA,NA,299,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,New London,Pomfret,NA,NA,190,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,New London,Ashburnham,NA,NA,241,2,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,New London,Needham,NA,NA,147,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,New London,Providence,NA,NA,104,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,New London,East Greenwich,NA,NA,87,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,Vermont,Vershire,NA,NA,149,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,Vermont,Barre,NA,NA,342,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,Vermont,Danville,NA,NA,140,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,Vermont,Stanstead,NA,NA,124,2,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,Vermont,Lunenburg,NA,NA,152,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,Vermont,Landaff,NA,NA,313,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,New Hampshire,Barnard and Rochester,NA,NA,362,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,New Hampshire,Wethersfield,NA,NA,327,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,New Hampshire,Athens,NA,NA,140,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,New Hampshire,Bridgewater,NA,NA,93,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,New Hampshire,Hanover,NA,NA,159,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,New Hampshire,Grantham,NA,NA,238,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,New Hampshire,Pembroke,NA,NA,72,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,New Hampshire,Tuftonborough,NA,NA,89,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,New Hampshire,Northfield,NA,NA,47,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,New Hampshire,Centre Harbour,NA,NA,152,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,New Hampshire,Conway,NA,NA,35,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,Portland,Bowdoinham,NA,NA,100,1,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,Portland,Durham,NA,NA,101,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,Portland,Portland,NA,NA,112,1,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,Portland,Scarborough,NA,NA,86,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,Portland,Falmouth,NA,NA,267,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,Portland,Poland,NA,NA,123,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,Portland,Bethel,NA,NA,108,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,Portland,Livermore,NA,NA,347,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,Kennebeck,Readfield,NA,NA,179,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,Kennebeck,Norridgwock,NA,NA,190,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,Kennebeck,Hallowell,NA,NA,115,2,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,Kennebeck,Vasselborough,NA,NA,76,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,Kennebeck,Bristol,NA,NA,185,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,Kennebeck,Union River,NA,NA,70,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,Kennebeck,Union,NA,NA,205,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,Kennebeck,Orrington,NA,NA,114,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1807,New England,Kennebeck,Hamden,NA,NA,180,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=156
1808,Western,Holston,Holston,NA,NA,624,56,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=167
1808,Western,Holston,Nollichuckie,NA,NA,491,22,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=167
1808,Western,Holston,French Broad,NA,NA,600,19,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=167
1808,Western,Holston,New River,NA,NA,346,40,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=167
1808,Western,Holston,Clinch,NA,NA,636,47,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=167
1808,Western,Holston,Powell's Valley,NA,NA,153,3,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=167
1808,Western,Holston,Carter's Valley,NA,NA,214,11,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=167
1808,Western,Holston,Cumberland,NA,NA,45,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=167
1808,Western,Cumberland,Nashville,NA,NA,851,137,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=167
1808,Western,Cumberland,Red River,NA,NA,514,22,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=167
1808,Western,Cumberland,Barren,NA,NA,380,12,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=167
1808,Western,Cumberland,Roaring River,NA,NA,460,41,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=167
1808,Western,Cumberland,Wayne,NA,NA,581,26,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=167
1808,Western,Cumberland,Livingston,NA,NA,384,18,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=167
1808,Western,Cumberland,Hartford,NA,NA,320,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=167
1808,Western,Cumberland,Illinois,NA,NA,218,2,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=167
1808,Western,Cumberland,Maramack,NA,NA,44,6,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=167
1808,Western,Cumberland,Missouri,NA,NA,56,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=167
1808,Western,Mississippi,Natchez,NA,NA,117,47,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=167
1808,Western,Mississippi,Wilkinson,NA,NA,80,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=167
1808,Western,Mississippi,Claiborne,NA,NA,98,33,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=167
1808,Western,Mississippi,Washataw and Appalousas,NA,NA,40,0,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=167
1808,Western,Kentucky,Limestone,NA,NA,1168,90,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=167
1808,Western,Kentucky,Licking,NA,NA,176,8,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=167
1808,Western,Kentucky,Lexington,NA,NA,618,81,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=167
1808,Western,Kentucky,Hinkstone,NA,NA,674,51,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=167
1808,Western,Kentucky,Danville,NA,NA,662,33,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=167
1808,Western,Kentucky,Salt River and Shelby,NA,NA,800,61,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=167
1808,Western,Ohio,Miami,NA,NA,911,1,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=167
1808,Western,Ohio,Mad River,NA,NA,531,1,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=167
1808,Western,Ohio,White Water,NA,NA,165,1,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=167
1808,Western,Ohio,Scioto,NA,NA,916,15,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=167
1808,Western,Ohio,Hockhocking,NA,NA,549,2,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=167
1808,Western,Ohio,Licking,NA,NA,361,2,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=167
1808,Western,Ohio,Muskingum and Little Kanawha,NA,NA,286,4,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=167
1808,Western,Ohio,Guyandott,NA,NA,136,3,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=167
1808,South Carolina,Oconee,Appalachee,NA,NA,743,72,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=167
1808,South Carolina,Oconee,Milledgeville,NA,NA,265,28,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=167
1808,South Carolina,Oconee,Sparta,NA,NA,987,366,NA,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=167
